date,EUR_USD_rate_diff,USD_JPY_rate_diff,GBP_USD_rate_diff,USD_CHF_rate_diff
2007-01-07,2.75,4.983,-0.18219999999999992,3.23
2007-01-08,2.75,4.983,-0.19740000000000002,3.23
2007-01-09,2.75,4.983,-0.20809999999999995,3.23
2007-01-10,2.75,4.983,-0.26750000000000007,3.23
2007-01-11,2.75,4.983,-0.014800000000000146,3.23
2007-01-12,2.75,4.983,0.05510000000000037,3.23
2007-01-13,2.75,4.983,0.05510000000000037,3.23
2007-01-14,2.75,4.983,0.05510000000000037,3.23
2007-01-15,2.75,4.983,0.06229999999999958,3.23
2007-01-16,2.75,4.983,0.05970000000000031,3.23
2007-01-17,2.75,4.983,0.05710000000000015,3.23
2007-01-18,2.75,4.983,0.05820000000000025,3.23
2007-01-19,2.75,4.983,0.058699999999999974,3.23
2007-01-20,2.75,4.983,0.058699999999999974,3.23
2007-01-21,2.75,4.983,0.058699999999999974,3.23
2007-01-22,2.75,4.983,0.062100000000000044,3.23
2007-01-23,2.75,4.983,0.05909999999999993,3.23
2007-01-24,2.75,4.983,0.050799999999999734,3.23
2007-01-25,2.75,4.983,0.05009999999999959,3.23
2007-01-26,2.75,4.983,0.05039999999999978,3.23
2007-01-27,2.75,4.983,0.05039999999999978,3.23
2007-01-28,2.75,4.983,0.05039999999999978,3.23
2007-01-29,2.75,4.983,0.050200000000000244,3.23
2007-01-30,2.75,4.983,0.051599999999999646,3.23
2007-01-31,2.75,4.983,0.07369999999999965,3.23
2007-02-01,2.76,4.903,0.04410000000000025,3.32
2007-02-02,2.76,4.903,0.04239999999999977,3.32
2007-02-03,2.76,4.903,0.04239999999999977,3.32
2007-02-04,2.76,4.903,0.04239999999999977,3.32
2007-02-05,2.76,4.903,0.04190000000000005,3.32
2007-02-06,2.76,4.903,0.027000000000000135,3.32
2007-02-07,2.76,4.903,-0.03329999999999966,3.32
2007-02-08,2.76,4.903,0.09010000000000051,3.32
2007-02-09,2.76,4.903,0.07140000000000057,3.32
2007-02-10,2.76,4.903,0.07140000000000057,3.32
2007-02-11,2.76,4.903,0.07140000000000057,3.32
2007-02-12,2.76,4.903,0.06270000000000042,3.32
2007-02-13,2.76,4.903,0.06270000000000042,3.32
2007-02-14,2.76,4.903,0.06320000000000014,3.32
2007-02-15,2.76,4.903,0.06340000000000057,3.32
2007-02-16,2.76,4.903,0.06340000000000057,3.32
2007-02-17,2.76,4.903,0.06340000000000057,3.32
2007-02-18,2.76,4.903,0.06340000000000057,3.32
2007-02-19,2.76,4.903,0.14000000000000057,3.32
2007-02-20,2.76,4.903,0.06850000000000023,3.32
2007-02-21,2.76,4.903,0.06479999999999997,3.32
2007-02-22,2.76,4.903,0.06020000000000003,3.32
2007-02-23,2.76,4.903,0.06050000000000022,3.32
2007-02-24,2.76,4.903,0.06050000000000022,3.32
2007-02-25,2.76,4.903,0.06050000000000022,3.32
2007-02-26,2.76,4.903,0.05850000000000044,3.32
2007-02-27,2.76,4.903,0.05620000000000047,3.32
2007-02-28,2.76,4.903,0.057800000000000296,3.32
2007-03-01,2.76,4.7509999999999994,0.05080000000000062,3.28
2007-03-02,2.76,4.7509999999999994,0.038000000000000256,3.28
2007-03-03,2.76,4.7509999999999994,0.038000000000000256,3.28
2007-03-04,2.76,4.7509999999999994,0.038000000000000256,3.28
2007-03-05,2.76,4.7509999999999994,0.028100000000000236,3.28
2007-03-06,2.76,4.7509999999999994,0.0038999999999997925,3.28
2007-03-07,2.76,4.7509999999999994,-0.03310000000000013,3.28
2007-03-08,2.76,4.7509999999999994,0.07969999999999988,3.28
2007-03-09,2.76,4.7509999999999994,0.06740000000000013,3.28
2007-03-10,2.76,4.7509999999999994,0.06740000000000013,3.28
2007-03-11,2.76,4.7509999999999994,0.06740000000000013,3.28
2007-03-12,2.76,4.7509999999999994,0.06440000000000001,3.28
2007-03-13,2.76,4.7509999999999994,0.06660000000000021,3.28
2007-03-14,2.51,4.7509999999999994,0.06720000000000059,3.28
2007-03-15,2.51,4.7509999999999994,0.05400000000000027,3.28
2007-03-16,2.51,4.7509999999999994,0.047699999999999854,3.28
2007-03-17,2.51,4.7509999999999994,0.047699999999999854,3.28
2007-03-18,2.51,4.7509999999999994,0.047699999999999854,3.28
2007-03-19,2.51,4.7509999999999994,0.0517000000000003,3.28
2007-03-20,2.51,4.7509999999999994,0.05259999999999998,3.28
2007-03-21,2.51,4.7509999999999994,0.04459999999999997,3.28
2007-03-22,2.51,4.7509999999999994,0.03790000000000049,3.28
2007-03-23,2.51,4.7509999999999994,0.02970000000000006,3.28
2007-03-24,2.51,4.7509999999999994,0.02970000000000006,3.28
2007-03-25,2.51,4.7509999999999994,0.02970000000000006,3.28
2007-03-26,2.51,4.7509999999999994,0.03670000000000062,3.28
2007-03-27,2.51,4.7509999999999994,0.03849999999999998,3.28
2007-03-28,2.51,4.7509999999999994,0.036900000000000155,3.28
2007-03-29,2.51,4.7509999999999994,0.03509999999999991,3.28
2007-03-30,2.51,4.7509999999999994,0.05229999999999979,3.28
2007-03-31,2.51,4.7509999999999994,0.05229999999999979,3.28
2007-04-01,2.5,4.739,0.06229999999999958,3.15
2007-04-02,2.5,4.739,0.0343,3.15
2007-04-03,2.5,4.739,0.01729999999999965,3.15
2007-04-04,2.5,4.739,0.0045999999999999375,3.15
2007-04-05,2.5,4.739,0.09159999999999968,3.15
2007-04-06,2.5,4.739,0.09159999999999968,3.15
2007-04-07,2.5,4.739,0.09159999999999968,3.15
2007-04-08,2.5,4.739,0.09159999999999968,3.15
2007-04-09,2.5,4.739,0.09159999999999968,3.15
2007-04-10,2.5,4.739,0.06219999999999981,3.15
2007-04-11,2.5,4.739,0.06820000000000004,3.15
2007-04-12,2.5,4.739,0.06700000000000017,3.15
2007-04-13,2.5,4.739,0.06109999999999971,3.15
2007-04-14,2.5,4.739,0.06109999999999971,3.15
2007-04-15,2.5,4.739,0.06109999999999971,3.15
2007-04-16,2.5,4.739,0.05579999999999963,3.15
2007-04-17,2.5,4.739,0.05269999999999975,3.15
2007-04-18,2.5,4.739,0.03329999999999966,3.15
2007-04-19,2.5,4.739,0.023100000000000342,3.15
2007-04-20,2.5,4.739,0.027499999999999858,3.15
2007-04-21,2.5,4.739,0.027499999999999858,3.15
2007-04-22,2.5,4.739,0.027499999999999858,3.15
2007-04-23,2.5,4.739,0.0259999999999998,3.15
2007-04-24,2.5,4.739,0.01890000000000036,3.15
2007-04-25,2.5,4.739,0.02859999999999996,3.15
2007-04-26,2.5,4.739,0.03910000000000036,3.15
2007-04-27,2.5,4.739,0.0343,3.15
2007-04-28,2.5,4.739,0.0343,3.15
2007-04-29,2.5,4.739,0.0343,3.15
2007-04-30,2.5,4.739,0.04349999999999987,3.15
2007-05-01,2.5,4.729,0.044299999999999784,3.07
2007-05-02,2.5,4.729,0.030100000000000016,3.07
2007-05-03,2.5,4.729,0.026099999999999568,3.07
2007-05-04,2.5,4.729,0.013499999999999623,3.07
2007-05-05,2.5,4.729,0.013499999999999623,3.07
2007-05-06,2.5,4.729,0.013499999999999623,3.07
2007-05-07,2.5,4.729,0.013499999999999623,3.07
2007-05-08,2.5,4.729,0.01750000000000007,3.07
2007-05-09,2.5,4.729,0.006099999999999994,3.07
2007-05-10,2.5,4.729,0.32620000000000005,3.07
2007-05-11,2.5,4.729,0.31510000000000016,3.07
2007-05-12,2.5,4.729,0.31510000000000016,3.07
2007-05-13,2.5,4.729,0.31510000000000016,3.07
2007-05-14,2.5,4.729,0.3089000000000004,3.07
2007-05-15,2.5,4.729,0.3056000000000001,3.07
2007-05-16,2.5,4.729,0.2945000000000002,3.07
2007-05-17,2.5,4.729,0.3038999999999996,3.07
2007-05-18,2.5,4.729,0.2904,3.07
2007-05-19,2.5,4.729,0.2904,3.07
2007-05-20,2.5,4.729,0.2904,3.07
2007-05-21,2.5,4.729,0.29019999999999957,3.07
2007-05-22,2.5,4.729,0.2964000000000002,3.07
2007-05-23,2.5,4.729,0.32730000000000015,3.07
2007-05-24,2.5,4.729,0.3228,3.07
2007-05-25,2.5,4.729,0.3263999999999996,3.07
2007-05-26,2.5,4.729,0.3263999999999996,3.07
2007-05-27,2.5,4.729,0.3263999999999996,3.07
2007-05-28,2.5,4.729,0.3263999999999996,3.07
2007-05-29,2.5,4.729,0.32179999999999964,3.07
2007-05-30,2.5,4.729,0.3169000000000004,3.07
2007-05-31,2.5,4.729,0.29910000000000014,3.07
2007-06-01,2.5,4.74,0.29239999999999977,2.69
2007-06-02,2.5,4.74,0.29239999999999977,2.69
2007-06-03,2.5,4.74,0.29239999999999977,2.69
2007-06-04,2.5,4.74,0.2766000000000002,2.69
2007-06-05,2.5,4.74,0.2565999999999997,2.69
2007-06-06,2.5,4.74,0.29940000000000033,2.69
2007-06-07,2.5,4.74,0.3346999999999998,2.69
2007-06-08,2.5,4.74,0.32420000000000027,2.69
2007-06-09,2.5,4.74,0.32420000000000027,2.69
2007-06-10,2.5,4.74,0.32420000000000027,2.69
2007-06-11,2.5,4.74,0.3240999999999996,2.69
2007-06-12,2.5,4.74,0.3185000000000002,2.69
2007-06-13,2.25,4.74,0.31099999999999994,2.69
2007-06-14,2.25,4.74,0.30679999999999996,2.69
2007-06-15,2.25,4.74,0.3067000000000002,2.69
2007-06-16,2.25,4.74,0.3067000000000002,2.69
2007-06-17,2.25,4.74,0.3067000000000002,2.69
2007-06-18,2.25,4.74,0.3080999999999996,2.69
2007-06-19,2.25,4.74,0.30349999999999966,2.69
2007-06-20,2.25,4.74,0.29380000000000006,2.69
2007-06-21,2.25,4.74,0.2942999999999998,2.69
2007-06-22,2.25,4.74,0.2931999999999997,2.69
2007-06-23,2.25,4.74,0.2931999999999997,2.69
2007-06-24,2.25,4.74,0.2931999999999997,2.69
2007-06-25,2.25,4.74,0.2942,2.69
2007-06-26,2.25,4.74,0.2740999999999998,2.69
2007-06-27,2.25,4.74,0.25680000000000014,2.69
2007-06-28,2.25,4.74,0.6699000000000002,2.69
2007-06-29,2.25,4.74,1.2068000000000003,2.69
2007-06-30,2.25,4.74,1.2068000000000003,2.69
2007-07-01,2.26,4.761,1.1968000000000005,2.76
2007-07-02,2.26,4.761,1.2107,2.76
2007-07-03,2.26,4.761,1.1528,2.76
2007-07-04,2.26,4.761,0.3540000000000001,2.76
2007-07-05,2.26,4.761,0.5554000000000006,2.76
2007-07-06,2.26,4.761,0.5602,2.76
2007-07-07,2.26,4.761,0.5602,2.76
2007-07-08,2.26,4.761,0.5602,2.76
2007-07-09,2.26,4.761,0.5520000000000005,2.76
2007-07-10,2.26,4.761,0.5434000000000001,2.76
2007-07-11,2.26,4.761,0.5457000000000001,2.76
2007-07-12,2.26,4.761,0.5437000000000003,2.76
2007-07-13,2.26,4.761,0.5411999999999999,2.76
2007-07-14,2.26,4.761,0.5411999999999999,2.76
2007-07-15,2.26,4.761,0.5411999999999999,2.76
2007-07-16,2.26,4.761,0.5425000000000004,2.76
2007-07-17,2.26,4.761,0.5371000000000006,2.76
2007-07-18,2.26,4.761,0.5368000000000004,2.76
2007-07-19,2.26,4.761,0.5325000000000006,2.76
2007-07-20,2.26,4.761,0.5184000000000006,2.76
2007-07-21,2.26,4.761,0.5184000000000006,2.76
2007-07-22,2.26,4.761,0.5184000000000006,2.76
2007-07-23,2.26,4.761,0.5181000000000004,2.76
2007-07-24,2.26,4.761,0.5156000000000001,2.76
2007-07-25,2.26,4.761,0.5114999999999998,2.76
2007-07-26,2.26,4.761,0.5131000000000006,2.76
2007-07-27,2.26,4.761,0.5148999999999999,2.76
2007-07-28,2.26,4.761,0.5148999999999999,2.76
2007-07-29,2.26,4.761,0.5148999999999999,2.76
2007-07-30,2.26,4.761,0.5175000000000001,2.76
2007-07-31,2.26,4.761,0.5174000000000003,2.76
2007-08-01,2.0199999999999996,4.534999999999999,0.7401000000000009,2.6699999999999995
2007-08-02,2.0199999999999996,4.534999999999999,0.7714000000000008,2.6699999999999995
2007-08-03,2.0199999999999996,4.534999999999999,0.7806000000000006,2.6699999999999995
2007-08-04,2.0199999999999996,4.534999999999999,0.7806000000000006,2.6699999999999995
2007-08-05,2.0199999999999996,4.534999999999999,0.7806000000000006,2.6699999999999995
2007-08-06,2.0199999999999996,4.534999999999999,0.7912000000000008,2.6699999999999995
2007-08-07,2.0199999999999996,4.534999999999999,0.7871000000000006,2.6699999999999995
2007-08-08,2.0199999999999996,4.534999999999999,0.7838000000000003,2.6699999999999995
2007-08-09,2.0199999999999996,4.534999999999999,0.9986000000000006,2.6699999999999995
2007-08-10,2.0199999999999996,4.534999999999999,1.4700000000000006,2.6699999999999995
2007-08-11,2.0199999999999996,4.534999999999999,1.4700000000000006,2.6699999999999995
2007-08-12,2.0199999999999996,4.534999999999999,1.4700000000000006,2.6699999999999995
2007-08-13,2.0199999999999996,4.534999999999999,1.1651000000000007,2.6699999999999995
2007-08-14,2.0199999999999996,4.534999999999999,0.9354000000000005,2.6699999999999995
2007-08-15,2.0199999999999996,4.534999999999999,0.8809000000000005,2.6699999999999995
2007-08-16,2.0199999999999996,4.534999999999999,0.8571000000000009,2.6699999999999995
2007-08-17,2.0199999999999996,4.534999999999999,0.9735000000000005,2.6699999999999995
2007-08-18,2.0199999999999996,4.534999999999999,0.9735000000000005,2.6699999999999995
2007-08-19,2.0199999999999996,4.534999999999999,0.9735000000000005,2.6699999999999995
2007-08-20,2.0199999999999996,4.534999999999999,0.9093,2.6699999999999995
2007-08-21,2.0199999999999996,4.534999999999999,0.8118000000000007,2.6699999999999995
2007-08-22,2.0199999999999996,4.534999999999999,0.7929000000000004,2.6699999999999995
2007-08-23,2.0199999999999996,4.534999999999999,0.7857000000000003,2.6699999999999995
2007-08-24,2.0199999999999996,4.534999999999999,0.7940000000000005,2.6699999999999995
2007-08-25,2.0199999999999996,4.534999999999999,0.7940000000000005,2.6699999999999995
2007-08-26,2.0199999999999996,4.534999999999999,0.7940000000000005,2.6699999999999995
2007-08-27,2.0199999999999996,4.534999999999999,0.7940000000000005,2.6699999999999995
2007-08-28,2.0199999999999996,4.534999999999999,0.7868000000000004,2.6699999999999995
2007-08-29,2.0199999999999996,4.534999999999999,0.7975000000000003,2.6699999999999995
2007-08-30,2.0199999999999996,4.534999999999999,0.9232000000000005,2.6699999999999995
2007-08-31,2.0199999999999996,4.534999999999999,1.1042000000000005,2.6699999999999995
2007-09-01,1.9400000000000004,4.430000000000001,1.1841999999999997,2.74
2007-09-02,1.9400000000000004,4.430000000000001,1.1841999999999997,2.74
2007-09-03,1.9400000000000004,4.430000000000001,1.1740999999999993,2.74
2007-09-04,1.9400000000000004,4.430000000000001,1.0512999999999995,2.74
2007-09-05,1.9400000000000004,4.430000000000001,0.8605999999999998,2.74
2007-09-06,1.9400000000000004,4.430000000000001,0.8818999999999999,2.74
2007-09-07,1.9400000000000004,4.430000000000001,0.9000999999999992,2.74
2007-09-08,1.9400000000000004,4.430000000000001,0.9000999999999992,2.74
2007-09-09,1.9400000000000004,4.430000000000001,0.9000999999999992,2.74
2007-09-10,1.9400000000000004,4.430000000000001,0.8851999999999993,2.74
2007-09-11,1.9400000000000004,4.430000000000001,0.8788999999999998,2.74
2007-09-12,1.9400000000000004,4.430000000000001,0.8765999999999998,2.74
2007-09-13,1.9400000000000004,4.430000000000001,0.8497999999999992,2.74
2007-09-14,1.9400000000000004,4.430000000000001,0.8917999999999999,2.74
2007-09-15,1.9400000000000004,4.430000000000001,0.8917999999999999,2.74
2007-09-16,1.9400000000000004,4.430000000000001,0.8917999999999999,2.74
2007-09-17,1.9400000000000004,4.430000000000001,1.2013999999999996,2.74
2007-09-18,1.9400000000000004,4.430000000000001,1.024,2.74
2007-09-19,1.9400000000000004,4.430000000000001,0.8616999999999999,2.74
2007-09-20,1.9400000000000004,4.430000000000001,0.7915999999999999,2.74
2007-09-21,1.9400000000000004,4.430000000000001,0.7380999999999993,2.74
2007-09-22,1.9400000000000004,4.430000000000001,0.7380999999999993,2.74
2007-09-23,1.9400000000000004,4.430000000000001,0.7380999999999993,2.74
2007-09-24,1.9400000000000004,4.430000000000001,0.7389999999999999,2.74
2007-09-25,1.9400000000000004,4.430000000000001,0.6774999999999993,2.74
2007-09-26,1.9400000000000004,4.430000000000001,0.6404999999999994,2.74
2007-09-27,1.9400000000000004,4.430000000000001,0.7798999999999996,2.74
2007-09-28,1.9400000000000004,4.430000000000001,0.9887999999999995,2.74
2007-09-29,1.9400000000000004,4.430000000000001,0.9887999999999995,2.74
2007-09-30,1.9400000000000004,4.430000000000001,0.9887999999999995,2.74
2007-10-01,1.7599999999999998,4.254,0.9882,2.67
2007-10-02,1.7599999999999998,4.254,1.0004,2.67
2007-10-03,1.7599999999999998,4.254,0.9847000000000001,2.67
2007-10-04,1.7599999999999998,4.254,1.0004,2.67
2007-10-05,1.7599999999999998,4.254,1.0150000000000006,2.67
2007-10-06,1.7599999999999998,4.254,1.0150000000000006,2.67
2007-10-07,1.7599999999999998,4.254,1.0150000000000006,2.67
2007-10-08,1.7599999999999998,4.254,1.0366,2.67
2007-10-09,1.7599999999999998,4.254,1.045,2.67
2007-10-10,1.7599999999999998,4.254,1.0426000000000002,2.67
2007-10-11,1.7599999999999998,4.254,1.0312000000000001,2.67
2007-10-12,1.7599999999999998,4.254,1.0495999999999999,2.67
2007-10-13,1.7599999999999998,4.254,1.0495999999999999,2.67
2007-10-14,1.7599999999999998,4.254,1.0495999999999999,2.67
2007-10-15,1.7599999999999998,4.254,1.0369000000000002,2.67
2007-10-16,1.7599999999999998,4.254,1.0252,2.67
2007-10-17,1.7599999999999998,4.254,1.0229,2.67
2007-10-18,1.7599999999999998,4.254,1.0213999999999999,2.67
2007-10-19,1.7599999999999998,4.254,1.0139000000000005,2.67
2007-10-20,1.7599999999999998,4.254,1.0139000000000005,2.67
2007-10-21,1.7599999999999998,4.254,1.0139000000000005,2.67
2007-10-22,1.7599999999999998,4.254,1.0076,2.67
2007-10-23,1.7599999999999998,4.254,1.0041000000000002,2.67
2007-10-24,1.7599999999999998,4.254,0.9907000000000004,2.67
2007-10-25,1.7599999999999998,4.254,0.9842000000000004,2.67
2007-10-26,1.7599999999999998,4.254,0.9914000000000005,2.67
2007-10-27,1.7599999999999998,4.254,0.9914000000000005,2.67
2007-10-28,1.7599999999999998,4.254,0.9914000000000005,2.67
2007-10-29,1.7599999999999998,4.254,0.9979000000000005,2.67
2007-10-30,1.7599999999999998,4.254,1.0084,2.67
2007-10-31,1.7599999999999998,4.254,1.0479000000000003,2.67
2007-11-01,1.4900000000000002,3.99,1.266,2.43
2007-11-02,1.4900000000000002,3.99,1.2641999999999998,2.43
2007-11-03,1.4900000000000002,3.99,1.2641999999999998,2.43
2007-11-04,1.4900000000000002,3.99,1.2641999999999998,2.43
2007-11-05,1.4900000000000002,3.99,1.2725999999999997,2.43
2007-11-06,1.4900000000000002,3.99,1.2706999999999997,2.43
2007-11-07,1.4900000000000002,3.99,1.2691999999999997,2.43
2007-11-08,1.4900000000000002,3.99,1.2733999999999996,2.43
2007-11-09,1.4900000000000002,3.99,1.2839999999999998,2.43
2007-11-10,1.4900000000000002,3.99,1.2839999999999998,2.43
2007-11-11,1.4900000000000002,3.99,1.2839999999999998,2.43
2007-11-12,1.4900000000000002,3.99,1.2859999999999996,2.43
2007-11-13,1.4900000000000002,3.99,1.2917999999999994,2.43
2007-11-14,1.4900000000000002,3.99,1.3095999999999997,2.43
2007-11-15,1.4900000000000002,3.99,1.3128000000000002,2.43
2007-11-16,1.4900000000000002,3.99,1.3373999999999997,2.43
2007-11-17,1.4900000000000002,3.99,1.3373999999999997,2.43
2007-11-18,1.4900000000000002,3.99,1.3373999999999997,2.43
2007-11-19,1.4900000000000002,3.99,1.3675999999999995,2.43
2007-11-20,1.4900000000000002,3.99,1.3449999999999998,2.43
2007-11-21,1.4900000000000002,3.99,1.2898999999999994,2.43
2007-11-22,1.4900000000000002,3.99,1.2901999999999996,2.43
2007-11-23,1.4900000000000002,3.99,1.282,2.43
2007-11-24,1.4900000000000002,3.99,1.282,2.43
2007-11-25,1.4900000000000002,3.99,1.282,2.43
2007-11-26,1.4900000000000002,3.99,1.2958999999999996,2.43
2007-11-27,1.4900000000000002,3.99,1.2893999999999997,2.43
2007-11-28,1.4900000000000002,3.99,1.2940999999999994,2.43
2007-11-29,1.4900000000000002,3.99,1.3010000000000002,2.43
2007-11-30,1.4900000000000002,3.99,1.3899,2.43
2007-12-01,1.2400000000000002,3.7430000000000003,1.6399,2.24
2007-12-02,1.2400000000000002,3.7430000000000003,1.6399,2.24
2007-12-03,1.2400000000000002,3.7430000000000003,1.5717999999999996,2.24
2007-12-04,1.2400000000000002,3.7430000000000003,1.5549,2.24
2007-12-05,1.2400000000000002,3.7430000000000003,1.5442,2.24
2007-12-06,1.2400000000000002,3.7430000000000003,1.4302000000000001,2.24
2007-12-07,1.2400000000000002,3.7430000000000003,1.3936000000000002,2.24
2007-12-08,1.2400000000000002,3.7430000000000003,1.3936000000000002,2.24
2007-12-09,1.2400000000000002,3.7430000000000003,1.3936000000000002,2.24
2007-12-10,1.2400000000000002,3.7430000000000003,1.3900999999999994,2.24
2007-12-11,1.2400000000000002,3.7430000000000003,1.3957999999999995,2.24
2007-12-12,1.2400000000000002,3.7430000000000003,1.3660999999999994,2.24
2007-12-13,1.2400000000000002,3.7430000000000003,1.3190999999999997,2.24
2007-12-14,1.2400000000000002,3.7430000000000003,1.3073999999999995,2.24
2007-12-15,1.2400000000000002,3.7430000000000003,1.3073999999999995,2.24
2007-12-16,1.2400000000000002,3.7430000000000003,1.3073999999999995,2.24
2007-12-17,1.2400000000000002,3.7430000000000003,1.3161999999999994,2.24
2007-12-18,1.2400000000000002,3.7430000000000003,1.3075,2.24
2007-12-19,1.2400000000000002,3.7430000000000003,1.2917999999999994,2.24
2007-12-20,1.2400000000000002,3.7430000000000003,1.2778999999999998,2.24
2007-12-21,1.2400000000000002,3.7430000000000003,1.2616999999999994,2.24
2007-12-22,1.2400000000000002,3.7430000000000003,1.2616999999999994,2.24
2007-12-23,1.2400000000000002,3.7430000000000003,1.2616999999999994,2.24
2007-12-24,1.2400000000000002,3.7430000000000003,1.234,2.24
2007-12-25,1.2400000000000002,3.7430000000000003,1.234,2.24
2007-12-26,1.2400000000000002,3.7430000000000003,1.234,2.24
2007-12-27,1.2400000000000002,3.7430000000000003,1.1648999999999994,2.24
2007-12-28,1.2400000000000002,3.7430000000000003,1.1045999999999996,2.24
2007-12-29,1.2400000000000002,3.7430000000000003,1.1045999999999996,2.24
2007-12-30,1.2400000000000002,3.7430000000000003,1.1045999999999996,2.24
2007-12-31,1.2400000000000002,3.7430000000000003,1.5398999999999994,2.24
2008-01-01,0.94,3.4379999999999997,1.8398999999999996,1.56
2008-01-02,0.94,3.4379999999999997,1.5950000000000002,1.56
2008-01-03,0.94,3.4379999999999997,1.5862000000000003,1.56
2008-01-04,0.94,3.4379999999999997,1.6023,1.56
2008-01-05,0.94,3.4379999999999997,1.6023,1.56
2008-01-06,0.94,3.4379999999999997,1.6023,1.56
2008-01-07,0.94,3.4379999999999997,1.5945000000000005,1.56
2008-01-08,0.94,3.4379999999999997,1.5703,1.56
2008-01-09,0.94,3.4379999999999997,1.5183000000000004,1.56
2008-01-10,0.94,3.4379999999999997,1.52,1.56
2008-01-11,0.94,3.4379999999999997,1.6029000000000004,1.56
2008-01-12,0.94,3.4379999999999997,1.6029000000000004,1.56
2008-01-13,0.94,3.4379999999999997,1.6029000000000004,1.56
2008-01-14,0.94,3.4379999999999997,1.5871,1.56
2008-01-15,0.94,3.4379999999999997,1.5847000000000002,1.56
2008-01-16,0.94,3.4379999999999997,1.5711999999999997,1.56
2008-01-17,0.94,3.4379999999999997,1.5642,1.56
2008-01-18,0.94,3.4379999999999997,1.5623999999999998,1.56
2008-01-19,0.94,3.4379999999999997,1.5623999999999998,1.56
2008-01-20,0.94,3.4379999999999997,1.5623999999999998,1.56
2008-01-21,0.94,3.4379999999999997,1.5654999999999997,1.56
2008-01-22,0.94,3.4379999999999997,1.5417,1.56
2008-01-23,0.94,3.4379999999999997,1.5400000000000005,1.56
2008-01-24,0.94,3.4379999999999997,1.5288,1.56
2008-01-25,0.94,3.4379999999999997,1.5414999999999996,1.56
2008-01-26,0.94,3.4379999999999997,1.5414999999999996,1.56
2008-01-27,0.94,3.4379999999999997,1.5414999999999996,1.56
2008-01-28,0.94,3.4379999999999997,1.5592000000000001,1.56
2008-01-29,0.94,3.4379999999999997,1.5648000000000004,1.56
2008-01-30,0.94,3.4379999999999997,1.552,1.56
2008-01-31,0.94,3.4379999999999997,1.5756000000000001,1.56
2008-02-01,-0.020000000000000018,2.476,2.5364,0.6600000000000001
2008-02-02,-0.020000000000000018,2.476,2.5364,0.6600000000000001
2008-02-03,-0.020000000000000018,2.476,2.5364,0.6600000000000001
2008-02-04,-0.020000000000000018,2.476,2.5329,0.6600000000000001
2008-02-05,-0.020000000000000018,2.476,2.5363,0.6600000000000001
2008-02-06,-0.020000000000000018,2.476,2.5577,0.6600000000000001
2008-02-07,-0.020000000000000018,2.476,2.3256,0.6600000000000001
2008-02-08,-0.020000000000000018,2.476,2.3043,0.6600000000000001
2008-02-09,-0.020000000000000018,2.476,2.3043,0.6600000000000001
2008-02-10,-0.020000000000000018,2.476,2.3043,0.6600000000000001
2008-02-11,-0.020000000000000018,2.476,2.304,0.6600000000000001
2008-02-12,-0.020000000000000018,2.476,2.3007000000000004,0.6600000000000001
2008-02-13,-0.020000000000000018,2.476,2.2925999999999997,0.6600000000000001
2008-02-14,-0.020000000000000018,2.476,2.2997,0.6600000000000001
2008-02-15,-0.020000000000000018,2.476,2.3043,0.6600000000000001
2008-02-16,-0.020000000000000018,2.476,2.3043,0.6600000000000001
2008-02-17,-0.020000000000000018,2.476,2.3043,0.6600000000000001
2008-02-18,-0.020000000000000018,2.476,2.3127999999999997,0.6600000000000001
2008-02-19,-0.020000000000000018,2.476,2.3165,0.6600000000000001
2008-02-20,-0.020000000000000018,2.476,2.3118000000000003,0.6600000000000001
2008-02-21,-0.020000000000000018,2.476,2.3095000000000003,0.6600000000000001
2008-02-22,-0.020000000000000018,2.476,2.307,0.6600000000000001
2008-02-23,-0.020000000000000018,2.476,2.307,0.6600000000000001
2008-02-24,-0.020000000000000018,2.476,2.307,0.6600000000000001
2008-02-25,-0.020000000000000018,2.476,2.3125000000000004,0.6600000000000001
2008-02-26,-0.020000000000000018,2.476,2.3099000000000003,0.6600000000000001
2008-02-27,-0.020000000000000018,2.476,2.3038000000000003,0.6600000000000001
2008-02-28,-0.020000000000000018,2.476,2.3011000000000004,0.6600000000000001
2008-02-29,-0.020000000000000018,2.476,2.3176,0.6600000000000001
2008-03-01,-0.3900000000000001,2.0989999999999998,2.6876,-0.010000000000000231
2008-03-02,-0.3900000000000001,2.0989999999999998,2.6876,-0.010000000000000231
2008-03-03,-0.3900000000000001,2.0989999999999998,2.6938,-0.010000000000000231
2008-03-04,-0.3900000000000001,2.0989999999999998,2.6953,-0.010000000000000231
2008-03-05,-0.3900000000000001,2.0989999999999998,2.6624000000000003,-0.010000000000000231
2008-03-06,-0.3900000000000001,2.0989999999999998,2.6473,-0.010000000000000231
2008-03-07,-0.3900000000000001,2.0989999999999998,2.6645,-0.010000000000000231
2008-03-08,-0.3900000000000001,2.0989999999999998,2.6645,-0.010000000000000231
2008-03-09,-0.3900000000000001,2.0989999999999998,2.6645,-0.010000000000000231
2008-03-10,-0.3900000000000001,2.0989999999999998,2.6729,-0.010000000000000231
2008-03-11,-0.3900000000000001,2.0989999999999998,2.6643000000000003,-0.010000000000000231
2008-03-12,-0.3900000000000001,2.0989999999999998,2.6667,-0.010000000000000231
2008-03-13,-0.3900000000000001,2.0989999999999998,2.653,-0.010000000000000231
