date,USD_fed_funds_rate,EUR_ecb_rate,JPY_call_rate,GBP_overnight_rate,CHF_policy_rate,US_10Y_yield,DE_10Y_yield,JP_10Y_yield,GB_10Y_yield,AU_10Y_yield,US_CPI,US_unemployment,US_GDP_growth
2006-12-10,5.24,2.25,0.255,5.1172,1.94,4.56,3.77052631578947,1.645,4.6195,5.69657894736842,203.1,4.4,3.5
2006-12-11,5.24,2.25,0.255,5.1121,1.94,4.56,3.77052631578947,1.645,4.6195,5.69657894736842,203.1,4.4,3.5
2006-12-12,5.24,2.25,0.255,5.09,1.94,4.56,3.77052631578947,1.645,4.6195,5.69657894736842,203.1,4.4,3.5
2006-12-13,5.24,2.5,0.255,5.0842,1.94,4.56,3.77052631578947,1.645,4.6195,5.69657894736842,203.1,4.4,3.5
2006-12-14,5.24,2.5,0.255,5.0829,1.94,4.56,3.77052631578947,1.645,4.6195,5.69657894736842,203.1,4.4,3.5
2006-12-15,5.24,2.5,0.255,5.0979,1.94,4.56,3.77052631578947,1.645,4.6195,5.69657894736842,203.1,4.4,3.5
2006-12-16,5.24,2.5,0.255,5.0979,1.94,4.56,3.77052631578947,1.645,4.6195,5.69657894736842,203.1,4.4,3.5
2006-12-17,5.24,2.5,0.255,5.0979,1.94,4.56,3.77052631578947,1.645,4.6195,5.69657894736842,203.1,4.4,3.5
2006-12-18,5.24,2.5,0.255,5.0887,1.94,4.56,3.77052631578947,1.645,4.6195,5.69657894736842,203.1,4.4,3.5
2006-12-19,5.24,2.5,0.255,5.0806,1.94,4.56,3.77052631578947,1.645,4.6195,5.69657894736842,203.1,4.4,3.5
2006-12-20,5.24,2.5,0.255,5.0784,1.94,4.56,3.77052631578947,1.645,4.6195,5.69657894736842,203.1,4.4,3.5
2006-12-21,5.24,2.5,0.255,5.078,1.94,4.56,3.77052631578947,1.645,4.6195,5.69657894736842,203.1,4.4,3.5
2006-12-22,5.24,2.5,0.255,5.0714,1.94,4.56,3.77052631578947,1.645,4.6195,5.69657894736842,203.1,4.4,3.5
2006-12-23,5.24,2.5,0.255,5.0714,1.94,4.56,3.77052631578947,1.645,4.6195,5.69657894736842,203.1,4.4,3.5
2006-12-24,5.24,2.5,0.255,5.0714,1.94,4.56,3.77052631578947,1.645,4.6195,5.69657894736842,203.1,4.4,3.5
2006-12-25,5.24,2.5,0.255,5.0714,1.94,4.56,3.77052631578947,1.645,4.6195,5.69657894736842,203.1,4.4,3.5
2006-12-26,5.24,2.5,0.255,5.0714,1.94,4.56,3.77052631578947,1.645,4.6195,5.69657894736842,203.1,4.4,3.5
2006-12-27,5.24,2.5,0.255,5.0804,1.94,4.56,3.77052631578947,1.645,4.6195,5.69657894736842,203.1,4.4,3.5
2006-12-28,5.24,2.5,0.255,5.0848,1.94,4.56,3.77052631578947,1.645,4.6195,5.69657894736842,203.1,4.4,3.5
2006-12-29,5.24,2.5,0.255,5.201,1.94,4.56,3.77052631578947,1.645,4.6195,5.69657894736842,203.1,4.4,3.5
2006-12-30,5.24,2.5,0.255,5.201,1.94,4.56,3.77052631578947,1.645,4.6195,5.69657894736842,203.1,4.4,3.5
2006-12-31,5.24,2.5,0.255,5.201,1.94,4.56,3.77052631578947,1.645,4.6195,5.69657894736842,203.1,4.4,3.5
2007-01-01,5.25,2.5,0.267,5.201,2.02,4.76,4.01681818181818,1.705,4.8694,5.87761904761905,203.437,4.6,1.2
2007-01-02,5.25,2.5,0.267,5.0783,2.02,4.76,4.01681818181818,1.705,4.8694,5.87761904761905,203.437,4.6,1.2
2007-01-03,5.25,2.5,0.267,5.078,2.02,4.76,4.01681818181818,1.705,4.8694,5.87761904761905,203.437,4.6,1.2
2007-01-04,5.25,2.5,0.267,5.0722,2.02,4.76,4.01681818181818,1.705,4.8694,5.87761904761905,203.437,4.6,1.2
2007-01-05,5.25,2.5,0.267,5.0678,2.02,4.76,4.01681818181818,1.705,4.8694,5.87761904761905,203.437,4.6,1.2
2007-01-06,5.25,2.5,0.267,5.0678,2.02,4.76,4.01681818181818,1.705,4.8694,5.87761904761905,203.437,4.6,1.2
2007-01-07,5.25,2.5,0.267,5.0678,2.02,4.76,4.01681818181818,1.705,4.8694,5.87761904761905,203.437,4.6,1.2
2007-01-08,5.25,2.5,0.267,5.0526,2.02,4.76,4.01681818181818,1.705,4.8694,5.87761904761905,203.437,4.6,1.2
2007-01-09,5.25,2.5,0.267,5.0419,2.02,4.76,4.01681818181818,1.705,4.8694,5.87761904761905,203.437,4.6,1.2
2007-01-10,5.25,2.5,0.267,4.9825,2.02,4.76,4.01681818181818,1.705,4.8694,5.87761904761905,203.437,4.6,1.2
2007-01-11,5.25,2.5,0.267,5.2352,2.02,4.76,4.01681818181818,1.705,4.8694,5.87761904761905,203.437,4.6,1.2
2007-01-12,5.25,2.5,0.267,5.3051,2.02,4.76,4.01681818181818,1.705,4.8694,5.87761904761905,203.437,4.6,1.2
2007-01-13,5.25,2.5,0.267,5.3051,2.02,4.76,4.01681818181818,1.705,4.8694,5.87761904761905,203.437,4.6,1.2
2007-01-14,5.25,2.5,0.267,5.3051,2.02,4.76,4.01681818181818,1.705,4.8694,5.87761904761905,203.437,4.6,1.2
2007-01-15,5.25,2.5,0.267,5.3123,2.02,4.76,4.01681818181818,1.705,4.8694,5.87761904761905,203.437,4.6,1.2
2007-01-16,5.25,2.5,0.267,5.3097,2.02,4.76,4.01681818181818,1.705,4.8694,5.87761904761905,203.437,4.6,1.2
2007-01-17,5.25,2.5,0.267,5.3071,2.02,4.76,4.01681818181818,1.705,4.8694,5.87761904761905,203.437,4.6,1.2
2007-01-18,5.25,2.5,0.267,5.3082,2.02,4.76,4.01681818181818,1.705,4.8694,5.87761904761905,203.437,4.6,1.2
2007-01-19,5.25,2.5,0.267,5.3087,2.02,4.76,4.01681818181818,1.705,4.8694,5.87761904761905,203.437,4.6,1.2
2007-01-20,5.25,2.5,0.267,5.3087,2.02,4.76,4.01681818181818,1.705,4.8694,5.87761904761905,203.437,4.6,1.2
2007-01-21,5.25,2.5,0.267,5.3087,2.02,4.76,4.01681818181818,1.705,4.8694,5.87761904761905,203.437,4.6,1.2
2007-01-22,5.25,2.5,0.267,5.3121,2.02,4.76,4.01681818181818,1.705,4.8694,5.87761904761905,203.437,4.6,1.2
2007-01-23,5.25,2.5,0.267,5.3091,2.02,4.76,4.01681818181818,1.705,4.8694,5.87761904761905,203.437,4.6,1.2
2007-01-24,5.25,2.5,0.267,5.3008,2.02,4.76,4.01681818181818,1.705,4.8694,5.87761904761905,203.437,4.6,1.2
2007-01-25,5.25,2.5,0.267,5.3001,2.02,4.76,4.01681818181818,1.705,4.8694,5.87761904761905,203.437,4.6,1.2
2007-01-26,5.25,2.5,0.267,5.3004,2.02,4.76,4.01681818181818,1.705,4.8694,5.87761904761905,203.437,4.6,1.2
2007-01-27,5.25,2.5,0.267,5.3004,2.02,4.76,4.01681818181818,1.705,4.8694,5.87761904761905,203.437,4.6,1.2
2007-01-28,5.25,2.5,0.267,5.3004,2.02,4.76,4.01681818181818,1.705,4.8694,5.87761904761905,203.437,4.6,1.2
2007-01-29,5.25,2.5,0.267,5.3002,2.02,4.76,4.01681818181818,1.705,4.8694,5.87761904761905,203.437,4.6,1.2
2007-01-30,5.25,2.5,0.267,5.3016,2.02,4.76,4.01681818181818,1.705,4.8694,5.87761904761905,203.437,4.6,1.2
2007-01-31,5.25,2.5,0.267,5.3237,2.02,4.76,4.01681818181818,1.705,4.8694,5.87761904761905,203.437,4.6,1.2
2007-02-01,5.26,2.5,0.357,5.3041,1.94,4.72,4.049,1.64,4.896,5.80925,204.226,4.5,1.2
2007-02-02,5.26,2.5,0.357,5.3024,1.94,4.72,4.049,1.64,4.896,5.80925,204.226,4.5,1.2
2007-02-03,5.26,2.5,0.357,5.3024,1.94,4.72,4.049,1.64,4.896,5.80925,204.226,4.5,1.2
2007-02-04,5.26,2.5,0.357,5.3024,1.94,4.72,4.049,1.64,4.896,5.80925,204.226,4.5,1.2
2007-02-05,5.26,2.5,0.357,5.3019,1.94,4.72,4.049,1.64,4.896,5.80925,204.226,4.5,1.2
2007-02-06,5.26,2.5,0.357,5.287,1.94,4.72,4.049,1.64,4.896,5.80925,204.226,4.5,1.2
2007-02-07,5.26,2.5,0.357,5.2267,1.94,4.72,4.049,1.64,4.896,5.80925,204.226,4.5,1.2
2007-02-08,5.26,2.5,0.357,5.3501,1.94,4.72,4.049,1.64,4.896,5.80925,204.226,4.5,1.2
2007-02-09,5.26,2.5,0.357,5.3314,1.94,4.72,4.049,1.64,4.896,5.80925,204.226,4.5,1.2
2007-02-10,5.26,2.5,0.357,5.3314,1.94,4.72,4.049,1.64,4.896,5.80925,204.226,4.5,1.2
2007-02-11,5.26,2.5,0.357,5.3314,1.94,4.72,4.049,1.64,4.896,5.80925,204.226,4.5,1.2
2007-02-12,5.26,2.5,0.357,5.3227,1.94,4.72,4.049,1.64,4.896,5.80925,204.226,4.5,1.2
2007-02-13,5.26,2.5,0.357,5.3227,1.94,4.72,4.049,1.64,4.896,5.80925,204.226,4.5,1.2
2007-02-14,5.26,2.5,0.357,5.3232,1.94,4.72,4.049,1.64,4.896,5.80925,204.226,4.5,1.2
2007-02-15,5.26,2.5,0.357,5.3234,1.94,4.72,4.049,1.64,4.896,5.80925,204.226,4.5,1.2
2007-02-16,5.26,2.5,0.357,5.3234,1.94,4.72,4.049,1.64,4.896,5.80925,204.226,4.5,1.2
2007-02-17,5.26,2.5,0.357,5.3234,1.94,4.72,4.049,1.64,4.896,5.80925,204.226,4.5,1.2
2007-02-18,5.26,2.5,0.357,5.3234,1.94,4.72,4.049,1.64,4.896,5.80925,204.226,4.5,1.2
2007-02-19,5.26,2.5,0.357,5.4,1.94,4.72,4.049,1.64,4.896,5.80925,204.226,4.5,1.2
2007-02-20,5.26,2.5,0.357,5.3285,1.94,4.72,4.049,1.64,4.896,5.80925,204.226,4.5,1.2
2007-02-21,5.26,2.5,0.357,5.3248,1.94,4.72,4.049,1.64,4.896,5.80925,204.226,4.5,1.2
2007-02-22,5.26,2.5,0.357,5.3202,1.94,4.72,4.049,1.64,4.896,5.80925,204.226,4.5,1.2
2007-02-23,5.26,2.5,0.357,5.3205,1.94,4.72,4.049,1.64,4.896,5.80925,204.226,4.5,1.2
2007-02-24,5.26,2.5,0.357,5.3205,1.94,4.72,4.049,1.64,4.896,5.80925,204.226,4.5,1.2
2007-02-25,5.26,2.5,0.357,5.3205,1.94,4.72,4.049,1.64,4.896,5.80925,204.226,4.5,1.2
2007-02-26,5.26,2.5,0.357,5.3185,1.94,4.72,4.049,1.64,4.896,5.80925,204.226,4.5,1.2
2007-02-27,5.26,2.5,0.357,5.3162,1.94,4.72,4.049,1.64,4.896,5.80925,204.226,4.5,1.2
2007-02-28,5.26,2.5,0.357,5.3178,1.94,4.72,4.049,1.64,4.896,5.80925,204.226,4.5,1.2
2007-03-01,5.26,2.5,0.509,5.3108,1.98,4.56,3.94090909090909,1.629,4.8194,5.73681818181818,205.288,4.4,1.2
2007-03-02,5.26,2.5,0.509,5.298,1.98,4.56,3.94090909090909,1.629,4.8194,5.73681818181818,205.288,4.4,1.2
2007-03-03,5.26,2.5,0.509,5.298,1.98,4.56,3.94090909090909,1.629,4.8194,5.73681818181818,205.288,4.4,1.2
2007-03-04,5.26,2.5,0.509,5.298,1.98,4.56,3.94090909090909,1.629,4.8194,5.73681818181818,205.288,4.4,1.2
2007-03-05,5.26,2.5,0.509,5.2881,1.98,4.56,3.94090909090909,1.629,4.8194,5.73681818181818,205.288,4.4,1.2
2007-03-06,5.26,2.5,0.509,5.2639,1.98,4.56,3.94090909090909,1.629,4.8194,5.73681818181818,205.288,4.4,1.2
2007-03-07,5.26,2.5,0.509,5.2269,1.98,4.56,3.94090909090909,1.629,4.8194,5.73681818181818,205.288,4.4,1.2
2007-03-08,5.26,2.5,0.509,5.3397,1.98,4.56,3.94090909090909,1.629,4.8194,5.73681818181818,205.288,4.4,1.2
2007-03-09,5.26,2.5,0.509,5.3274,1.98,4.56,3.94090909090909,1.629,4.8194,5.73681818181818,205.288,4.4,1.2
2007-03-10,5.26,2.5,0.509,5.3274,1.98,4.56,3.94090909090909,1.629,4.8194,5.73681818181818,205.288,4.4,1.2
2007-03-11,5.26,2.5,0.509,5.3274,1.98,4.56,3.94090909090909,1.629,4.8194,5.73681818181818,205.288,4.4,1.2
2007-03-12,5.26,2.5,0.509,5.3244,1.98,4.56,3.94090909090909,1.629,4.8194,5.73681818181818,205.288,4.4,1.2
2007-03-13,5.26,2.5,0.509,5.3266,1.98,4.56,3.94090909090909,1.629,4.8194,5.73681818181818,205.288,4.4,1.2
2007-03-14,5.26,2.75,0.509,5.3272,1.98,4.56,3.94090909090909,1.629,4.8194,5.73681818181818,205.288,4.4,1.2
2007-03-15,5.26,2.75,0.509,5.314,1.98,4.56,3.94090909090909,1.629,4.8194,5.73681818181818,205.288,4.4,1.2
2007-03-16,5.26,2.75,0.509,5.3077,1.98,4.56,3.94090909090909,1.629,4.8194,5.73681818181818,205.288,4.4,1.2
2007-03-17,5.26,2.75,0.509,5.3077,1.98,4.56,3.94090909090909,1.629,4.8194,5.73681818181818,205.288,4.4,1.2
2007-03-18,5.26,2.75,0.509,5.3077,1.98,4.56,3.94090909090909,1.629,4.8194,5.73681818181818,205.288,4.4,1.2
2007-03-19,5.26,2.75,0.509,5.3117,1.98,4.56,3.94090909090909,1.629,4.8194,5.73681818181818,205.288,4.4,1.2
2007-03-20,5.26,2.75,0.509,5.3126,1.98,4.56,3.94090909090909,1.629,4.8194,5.73681818181818,205.288,4.4,1.2
2007-03-21,5.26,2.75,0.509,5.3046,1.98,4.56,3.94090909090909,1.629,4.8194,5.73681818181818,205.288,4.4,1.2
2007-03-22,5.26,2.75,0.509,5.2979,1.98,4.56,3.94090909090909,1.629,4.8194,5.73681818181818,205.288,4.4,1.2
2007-03-23,5.26,2.75,0.509,5.2897,1.98,4.56,3.94090909090909,1.629,4.8194,5.73681818181818,205.288,4.4,1.2
2007-03-24,5.26,2.75,0.509,5.2897,1.98,4.56,3.94090909090909,1.629,4.8194,5.73681818181818,205.288,4.4,1.2
2007-03-25,5.26,2.75,0.509,5.2897,1.98,4.56,3.94090909090909,1.629,4.8194,5.73681818181818,205.288,4.4,1.2
2007-03-26,5.26,2.75,0.509,5.2967,1.98,4.56,3.94090909090909,1.629,4.8194,5.73681818181818,205.288,4.4,1.2
2007-03-27,5.26,2.75,0.509,5.2985,1.98,4.56,3.94090909090909,1.629,4.8194,5.73681818181818,205.288,4.4,1.2
2007-03-28,5.26,2.75,0.509,5.2969,1.98,4.56,3.94090909090909,1.629,4.8194,5.73681818181818,205.288,4.4,1.2
2007-03-29,5.26,2.75,0.509,5.2951,1.98,4.56,3.94090909090909,1.629,4.8194,5.73681818181818,205.288,4.4,1.2
2007-03-30,5.26,2.75,0.509,5.3123,1.98,4.56,3.94090909090909,1.629,4.8194,5.73681818181818,205.288,4.4,1.2
2007-03-31,5.26,2.75,0.509,5.3123,1.98,4.56,3.94090909090909,1.629,4.8194,5.73681818181818,205.288,4.4,1.2
2007-04-01,5.25,2.75,0.511,5.3123,2.1,4.69,4.1521052631579,1.653,5.0439,5.90972222222222,205.904,4.5,2.5
2007-04-02,5.25,2.75,0.511,5.2843,2.1,4.69,4.1521052631579,1.653,5.0439,5.90972222222222,205.904,4.5,2.5
2007-04-03,5.25,2.75,0.511,5.2673,2.1,4.69,4.1521052631579,1.653,5.0439,5.90972222222222,205.904,4.5,2.5
2007-04-04,5.25,2.75,0.511,5.2546,2.1,4.69,4.1521052631579,1.653,5.0439,5.90972222222222,205.904,4.5,2.5
2007-04-05,5.25,2.75,0.511,5.3416,2.1,4.69,4.1521052631579,1.653,5.0439,5.90972222222222,205.904,4.5,2.5
2007-04-06,5.25,2.75,0.511,5.3416,2.1,4.69,4.1521052631579,1.653,5.0439,5.90972222222222,205.904,4.5,2.5
2007-04-07,5.25,2.75,0.511,5.3416,2.1,4.69,4.1521052631579,1.653,5.0439,5.90972222222222,205.904,4.5,2.5
2007-04-08,5.25,2.75,0.511,5.3416,2.1,4.69,4.1521052631579,1.653,5.0439,5.90972222222222,205.904,4.5,2.5
2007-04-09,5.25,2.75,0.511,5.3416,2.1,4.69,4.1521052631579,1.653,5.0439,5.90972222222222,205.904,4.5,2.5
2007-04-10,5.25,2.75,0.511,5.3122,2.1,4.69,4.1521052631579,1.653,5.0439,5.90972222222222,205.904,4.5,2.5
2007-04-11,5.25,2.75,0.511,5.3182,2.1,4.69,4.1521052631579,1.653,5.0439,5.90972222222222,205.904,4.5,2.5
2007-04-12,5.25,2.75,0.511,5.317,2.1,4.69,4.1521052631579,1.653,5.0439,5.90972222222222,205.904,4.5,2.5
2007-04-13,5.25,2.75,0.511,5.3111,2.1,4.69,4.1521052631579,1.653,5.0439,5.90972222222222,205.904,4.5,2.5
2007-04-14,5.25,2.75,0.511,5.3111,2.1,4.69,4.1521052631579,1.653,5.0439,5.90972222222222,205.904,4.5,2.5
2007-04-15,5.25,2.75,0.511,5.3111,2.1,4.69,4.1521052631579,1.653,5.0439,5.90972222222222,205.904,4.5,2.5
2007-04-16,5.25,2.75,0.511,5.3058,2.1,4.69,4.1521052631579,1.653,5.0439,5.90972222222222,205.904,4.5,2.5
2007-04-17,5.25,2.75,0.511,5.3027,2.1,4.69,4.1521052631579,1.653,5.0439,5.90972222222222,205.904,4.5,2.5
2007-04-18,5.25,2.75,0.511,5.2833,2.1,4.69,4.1521052631579,1.653,5.0439,5.90972222222222,205.904,4.5,2.5
2007-04-19,5.25,2.75,0.511,5.2731,2.1,4.69,4.1521052631579,1.653,5.0439,5.90972222222222,205.904,4.5,2.5
2007-04-20,5.25,2.75,0.511,5.2775,2.1,4.69,4.1521052631579,1.653,5.0439,5.90972222222222,205.904,4.5,2.5
2007-04-21,5.25,2.75,0.511,5.2775,2.1,4.69,4.1521052631579,1.653,5.0439,5.90972222222222,205.904,4.5,2.5
2007-04-22,5.25,2.75,0.511,5.2775,2.1,4.69,4.1521052631579,1.653,5.0439,5.90972222222222,205.904,4.5,2.5
2007-04-23,5.25,2.75,0.511,5.276,2.1,4.69,4.1521052631579,1.653,5.0439,5.90972222222222,205.904,4.5,2.5
2007-04-24,5.25,2.75,0.511,5.2689,2.1,4.69,4.1521052631579,1.653,5.0439,5.90972222222222,205.904,4.5,2.5
2007-04-25,5.25,2.75,0.511,5.2786,2.1,4.69,4.1521052631579,1.653,5.0439,5.90972222222222,205.904,4.5,2.5
2007-04-26,5.25,2.75,0.511,5.2891,2.1,4.69,4.1521052631579,1.653,5.0439,5.90972222222222,205.904,4.5,2.5
2007-04-27,5.25,2.75,0.511,5.2843,2.1,4.69,4.1521052631579,1.653,5.0439,5.90972222222222,205.904,4.5,2.5
2007-04-28,5.25,2.75,0.511,5.2843,2.1,4.69,4.1521052631579,1.653,5.0439,5.90972222222222,205.904,4.5,2.5
2007-04-29,5.25,2.75,0.511,5.2843,2.1,4.69,4.1521052631579,1.653,5.0439,5.90972222222222,205.904,4.5,2.5
2007-04-30,5.25,2.75,0.511,5.2935,2.1,4.69,4.1521052631579,1.653,5.0439,5.90972222222222,205.904,4.5,2.5
2007-05-01,5.25,2.75,0.521,5.2943,2.18,4.75,4.27904761904762,1.733,5.1458,5.92086956521739,206.755,4.4,2.5
2007-05-02,5.25,2.75,0.521,5.2801,2.18,4.75,4.27904761904762,1.733,5.1458,5.92086956521739,206.755,4.4,2.5
2007-05-03,5.25,2.75,0.521,5.2761,2.18,4.75,4.27904761904762,1.733,5.1458,5.92086956521739,206.755,4.4,2.5
2007-05-04,5.25,2.75,0.521,5.2635,2.18,4.75,4.27904761904762,1.733,5.1458,5.92086956521739,206.755,4.4,2.5
2007-05-05,5.25,2.75,0.521,5.2635,2.18,4.75,4.27904761904762,1.733,5.1458,5.92086956521739,206.755,4.4,2.5
2007-05-06,5.25,2.75,0.521,5.2635,2.18,4.75,4.27904761904762,1.733,5.1458,5.92086956521739,206.755,4.4,2.5
2007-05-07,5.25,2.75,0.521,5.2635,2.18,4.75,4.27904761904762,1.733,5.1458,5.92086956521739,206.755,4.4,2.5
2007-05-08,5.25,2.75,0.521,5.2675,2.18,4.75,4.27904761904762,1.733,5.1458,5.92086956521739,206.755,4.4,2.5
2007-05-09,5.25,2.75,0.521,5.2561,2.18,4.75,4.27904761904762,1.733,5.1458,5.92086956521739,206.755,4.4,2.5
2007-05-10,5.25,2.75,0.521,5.5762,2.18,4.75,4.27904761904762,1.733,5.1458,5.92086956521739,206.755,4.4,2.5
2007-05-11,5.25,2.75,0.521,5.5651,2.18,4.75,4.27904761904762,1.733,5.1458,5.92086956521739,206.755,4.4,2.5
2007-05-12,5.25,2.75,0.521,5.5651,2.18,4.75,4.27904761904762,1.733,5.1458,5.92086956521739,206.755,4.4,2.5
2007-05-13,5.25,2.75,0.521,5.5651,2.18,4.75,4.27904761904762,1.733,5.1458,5.92086956521739,206.755,4.4,2.5
2007-05-14,5.25,2.75,0.521,5.5589,2.18,4.75,4.27904761904762,1.733,5.1458,5.92086956521739,206.755,4.4,2.5
2007-05-15,5.25,2.75,0.521,5.5556,2.18,4.75,4.27904761904762,1.733,5.1458,5.92086956521739,206.755,4.4,2.5
2007-05-16,5.25,2.75,0.521,5.5445,2.18,4.75,4.27904761904762,1.733,5.1458,5.92086956521739,206.755,4.4,2.5
2007-05-17,5.25,2.75,0.521,5.5539,2.18,4.75,4.27904761904762,1.733,5.1458,5.92086956521739,206.755,4.4,2.5
2007-05-18,5.25,2.75,0.521,5.5404,2.18,4.75,4.27904761904762,1.733,5.1458,5.92086956521739,206.755,4.4,2.5
2007-05-19,5.25,2.75,0.521,5.5404,2.18,4.75,4.27904761904762,1.733,5.1458,5.92086956521739,206.755,4.4,2.5
2007-05-20,5.25,2.75,0.521,5.5404,2.18,4.75,4.27904761904762,1.733,5.1458,5.92086956521739,206.755,4.4,2.5
2007-05-21,5.25,2.75,0.521,5.5402,2.18,4.75,4.27904761904762,1.733,5.1458,5.92086956521739,206.755,4.4,2.5
2007-05-22,5.25,2.75,0.521,5.5464,2.18,4.75,4.27904761904762,1.733,5.1458,5.92086956521739,206.755,4.4,2.5
2007-05-23,5.25,2.75,0.521,5.5773,2.18,4.75,4.27904761904762,1.733,5.1458,5.92086956521739,206.755,4.4,2.5
2007-05-24,5.25,2.75,0.521,5.5728,2.18,4.75,4.27904761904762,1.733,5.1458,5.92086956521739,206.755,4.4,2.5
2007-05-25,5.25,2.75,0.521,5.5764,2.18,4.75,4.27904761904762,1.733,5.1458,5.92086956521739,206.755,4.4,2.5
2007-05-26,5.25,2.75,0.521,5.5764,2.18,4.75,4.27904761904762,1.733,5.1458,5.92086956521739,206.755,4.4,2.5
2007-05-27,5.25,2.75,0.521,5.5764,2.18,4.75,4.27904761904762,1.733,5.1458,5.92086956521739,206.755,4.4,2.5
2007-05-28,5.25,2.75,0.521,5.5764,2.18,4.75,4.27904761904762,1.733,5.1458,5.92086956521739,206.755,4.4,2.5
2007-05-29,5.25,2.75,0.521,5.5718,2.18,4.75,4.27904761904762,1.733,5.1458,5.92086956521739,206.755,4.4,2.5
2007-05-30,5.25,2.75,0.521,5.5669,2.18,4.75,4.27904761904762,1.733,5.1458,5.92086956521739,206.755,4.4,2.5
2007-05-31,5.25,2.75,0.521,5.5491,2.18,4.75,4.27904761904762,1.733,5.1458,5.92086956521739,206.755,4.4,2.5
2007-06-01,5.25,2.75,0.51,5.5424,2.56,5.1,4.56047619047619,1.903,5.4321,6.20475,207.234,4.6,2.5
2007-06-02,5.25,2.75,0.51,5.5424,2.56,5.1,4.56047619047619,1.903,5.4321,6.20475,207.234,4.6,2.5
2007-06-03,5.25,2.75,0.51,5.5424,2.56,5.1,4.56047619047619,1.903,5.4321,6.20475,207.234,4.6,2.5
2007-06-04,5.25,2.75,0.51,5.5266,2.56,5.1,4.56047619047619,1.903,5.4321,6.20475,207.234,4.6,2.5
2007-06-05,5.25,2.75,0.51,5.5066,2.56,5.1,4.56047619047619,1.903,5.4321,6.20475,207.234,4.6,2.5
2007-06-06,5.25,2.75,0.51,5.5494,2.56,5.1,4.56047619047619,1.903,5.4321,6.20475,207.234,4.6,2.5
2007-06-07,5.25,2.75,0.51,5.5847,2.56,5.1,4.56047619047619,1.903,5.4321,6.20475,207.234,4.6,2.5
2007-06-08,5.25,2.75,0.51,5.5742,2.56,5.1,4.56047619047619,1.903,5.4321,6.20475,207.234,4.6,2.5
2007-06-09,5.25,2.75,0.51,5.5742,2.56,5.1,4.56047619047619,1.903,5.4321,6.20475,207.234,4.6,2.5
2007-06-10,5.25,2.75,0.51,5.5742,2.56,5.1,4.56047619047619,1.903,5.4321,6.20475,207.234,4.6,2.5
2007-06-11,5.25,2.75,0.51,5.5741,2.56,5.1,4.56047619047619,1.903,5.4321,6.20475,207.234,4.6,2.5
2007-06-12,5.25,2.75,0.51,5.5685,2.56,5.1,4.56047619047619,1.903,5.4321,6.20475,207.234,4.6,2.5
2007-06-13,5.25,3.0,0.51,5.561,2.56,5.1,4.56047619047619,1.903,5.4321,6.20475,207.234,4.6,2.5
2007-06-14,5.25,3.0,0.51,5.5568,2.56,5.1,4.56047619047619,1.903,5.4321,6.20475,207.234,4.6,2.5
2007-06-15,5.25,3.0,0.51,5.5567,2.56,5.1,4.56047619047619,1.903,5.4321,6.20475,207.234,4.6,2.5
2007-06-16,5.25,3.0,0.51,5.5567,2.56,5.1,4.56047619047619,1.903,5.4321,6.20475,207.234,4.6,2.5
2007-06-17,5.25,3.0,0.51,5.5567,2.56,5.1,4.56047619047619,1.903,5.4321,6.20475,207.234,4.6,2.5
2007-06-18,5.25,3.0,0.51,5.5581,2.56,5.1,4.56047619047619,1.903,5.4321,6.20475,207.234,4.6,2.5
2007-06-19,5.25,3.0,0.51,5.5535,2.56,5.1,4.56047619047619,1.903,5.4321,6.20475,207.234,4.6,2.5
2007-06-20,5.25,3.0,0.51,5.5438,2.56,5.1,4.56047619047619,1.903,5.4321,6.20475,207.234,4.6,2.5
2007-06-21,5.25,3.0,0.51,5.5443,2.56,5.1,4.56047619047619,1.903,5.4321,6.20475,207.234,4.6,2.5
2007-06-22,5.25,3.0,0.51,5.5432,2.56,5.1,4.56047619047619,1.903,5.4321,6.20475,207.234,4.6,2.5
2007-06-23,5.25,3.0,0.51,5.5432,2.56,5.1,4.56047619047619,1.903,5.4321,6.20475,207.234,4.6,2.5
2007-06-24,5.25,3.0,0.51,5.5432,2.56,5.1,4.56047619047619,1.903,5.4321,6.20475,207.234,4.6,2.5
2007-06-25,5.25,3.0,0.51,5.5442,2.56,5.1,4.56047619047619,1.903,5.4321,6.20475,207.234,4.6,2.5
2007-06-26,5.25,3.0,0.51,5.5241,2.56,5.1,4.56047619047619,1.903,5.4321,6.20475,207.234,4.6,2.5
2007-06-27,5.25,3.0,0.51,5.5068,2.56,5.1,4.56047619047619,1.903,5.4321,6.20475,207.234,4.6,2.5
2007-06-28,5.25,3.0,0.51,5.9199,2.56,5.1,4.56047619047619,1.903,5.4321,6.20475,207.234,4.6,2.5
2007-06-29,5.25,3.0,0.51,6.4568,2.56,5.1,4.56047619047619,1.903,5.4321,6.20475,207.234,4.6,2.5
2007-06-30,5.25,3.0,0.51,6.4568,2.56,5.1,4.56047619047619,1.903,5.4321,6.20475,207.234,4.6,2.5
2007-07-01,5.26,3.0,0.499,6.4568,2.5,5.0,4.505,1.809,5.4084,6.14977272727273,207.603,4.7,2.3
2007-07-02,5.26,3.0,0.499,6.4707,2.5,5.0,4.505,1.809,5.4084,6.14977272727273,207.603,4.7,2.3
2007-07-03,5.26,3.0,0.499,6.4128,2.5,5.0,4.505,1.809,5.4084,6.14977272727273,207.603,4.7,2.3
